city,lat,lng,country
Faxon,41.24841,-76.97719,United States
Galeton,41.73312,-77.64193,United States
Honesdale,41.57676,-75.25879,United States
Kutztown,40.51732,-75.77742,United States
Mahanoy City,40.81259,-76.1416,United States
Midland,40.63257,-80.44645,United States
Mount Cobb,41.41342,-75.49324,United States
New Hope,40.36427,-74.95128,United States
Port Carbon,40.69648,-76.16883,United States
Löberöd,55.7761,13.52414,Sweden
Kungsör,59.42245,16.09656,Sweden
Köpmanholmen,63.16667,18.56667,Sweden
Kalmar,56.66157,16.36163,Sweden
Hudiksvall,61.72744,17.10558,Sweden
Huddinge,59.23705,17.98192,Sweden
Hörby,55.85238,13.66094,Sweden
Hammarstrand,63.11041,16.35377,Sweden
Gullbrandstorp,56.7,12.73333,Sweden
Gävle,60.67452,17.14174,Sweden
Enebyberg,59.43333,18.05,Sweden
Bro,59.51667,17.63333,Sweden
Borås,57.72101,12.9401,Sweden
Bollebygd,57.66866,12.57272,Sweden
Bålsta,59.5671,17.52781,Sweden
Ärla,59.27983,16.67896,Sweden
Ängelholm,56.2428,12.86219,Sweden
Åmål,59.051,12.70492,Sweden
Alby,59.2335,17.8538,Sweden
Half Tree Hollow,-15.93723,-5.71996,Saint Helena
Zagorje ob Savi,46.13179,14.99694,Slovenia
Vnanje Gorice,46.00722,14.42194,Slovenia
Radeče,46.06806,15.18389,Slovenia
Mislinja,46.44141,15.20027,Slovenia
Komen,45.81528,13.74833,Slovenia
Hrastje,46.21667,14.4,Slovenia
Črnomelj,45.57111,15.18889,Slovenia
Slovenski Javornik,46.42611,14.08722,Slovenia
Veľké Kapušany,48.55197,22.08036,Slovakia
Revúca,48.68346,20.11734,Slovakia
Trenčianske Teplice,48.91063,18.16691,Slovakia
Tlmače,48.28926,18.53152,Slovakia
Púchov,49.12494,18.32597,Slovakia
Podvysoká,49.41269,18.66458,Slovakia
Pezinok,48.28986,17.26664,Slovakia
Kysucké Nové Mesto,49.3,18.78333,Slovakia
Bytča,49.22404,18.55878,Slovakia
Bunumbu,8.17421,-10.86432,Sierra Leone
Konakridee,8.69778,-13.23917,Sierra Leone
Faetano,43.92831,12.49798,San Marino
Thiès Nones,14.78333,-16.96667,Senegal
Somone,14.48649,-17.07524,Senegal
Sélikénié,12.7,-14.73333,Senegal
Sédhiou,12.70806,-15.55694,Senegal
Ndioum,16.51293,-14.64706,Senegal
Médina-Yorofoula,13.3,-14.71667,Senegal
Mbos,14.36667,-15.75,Senegal
Kayar,14.91893,-17.11978,Senegal
Bounkiling,13.05,-15.7,Senegal
Bargny,14.69707,-17.23015,Senegal
Almas,0.29907,6.74467,Sao Tome and Principe
Tecoluca,13.78917,-89.00528,El Salvador
Jucuapa,13.51667,-88.38333,El Salvador
El Tránsito,13.35,-88.35,El Salvador
Tasīl,32.83395,35.96973,Syrian Arab Republic
Şaḩnāyā,33.42531,36.22552,Syrian Arab Republic
Kuwayris Sharqī,36.16685,37.53815,Syrian Arab Republic
Khān Shaykhūn,35.44208,36.65095,Syrian Arab Republic
Aleppo,36.20124,37.16117,Syrian Arab Republic
Dhībbīn,32.43691,36.56332,Syrian Arab Republic
Babīlā,33.47101,36.33076,Syrian Arab Republic
At Tall,33.61033,36.3107,Syrian Arab Republic
Ar Raqqah,35.95283,39.00788,Syrian Arab Republic
Al Qāmishlī,37.05215,41.23142,Syrian Arab Republic
Tremseh,35.27181,36.50395,Syrian Arab Republic
Cockburn Town,21.46122,-71.14188,Turks and Caicos Islands
Koumra,8.91587,17.55046,Chad
Bébédja,8.6761,16.566,Chad
Mango,10.35917,0.47083,Togo
Trang,7.55633,99.61141,Thailand
Sawankhalok,17.31597,99.83186,Thailand
Ron Phibun,8.17911,99.85425,Thailand
Photharam,13.69234,99.84969,Thailand
Mae Tha,18.13411,99.51389,Thailand
Hang Chat,18.32883,99.34621,Thailand
Chom Thong,18.41742,98.67428,Thailand
Mueang Yang,15.4206,102.89282,Thailand
Fao Rai,18.01791,103.30388,Thailand
Trat,12.24364,102.51514,Thailand
Si Khoraphum,14.94418,103.79704,Thailand
Si Chomphu,16.79878,102.18466,Thailand
Sattahip,12.66644,100.90073,Thailand
Ra-ngae,6.29678,101.72844,Thailand
Pla Pak,17.18064,104.52606,Thailand
Phu Luang,17.1392,101.66392,Thailand
Phang Khon,17.39051,103.71692,Thailand
Na Noi,18.32639,100.71417,Thailand
Nam Nao,16.76753,101.66917,Thailand
Na Chueak,15.79339,103.03184,Thailand
Lap Lae,17.65211,100.03892,Thailand
Kho Wang,15.36998,104.35231,Thailand
Hua Taphan,15.6971,104.4916,Thailand
Chaiyo,14.64878,100.47878,Thailand
Buri Ram,14.99433,103.10392,Thailand
Ban Thaen,16.40506,102.34239,Thailand
Bang Kruai,13.805,100.47283,Thailand
Akat Amnuai,17.59639,103.9816,Thailand
Phon Charoen,18.03143,103.70996,Thailand
Nong Yasai,14.77988,99.91073,Thailand
Ban Mai Chaiyaphot,15.57361,102.83331,Thailand
Non Narai,15.23764,103.91333,Thailand
Aileu,-8.72806,125.56639,Timor-Leste
Galaat el Andeless,37.0629,10.11829,Tunisia
Sbikha,35.93325,10.02081,Tunisia
El Ksour,35.89607,8.88493,Tunisia
Jedelienne,35.59316,9.05987,Tunisia
Kozak,39.25124,27.09021,Turkey
Yeşilyurt,38.29602,38.24526,Turkey
Tepecikören,37.36135,35.62627,Turkey
Taşpınar,38.17963,34.02499,Turkey
Bakırdağı,38.21597,35.79021,Turkey
Şenocak,37.65035,40.69441,Turkey
Selçuk,37.95137,27.36849,Turkey
Savcılı,39.22889,33.68139,Turkey
Pertek,38.86574,39.32273,Turkey
Ortyakent Yahşi,37.04944,27.34833,Turkey
Midyat,37.41908,41.33909,Turkey
Meydan,38.35585,41.76941,Turkey
Mazıdağı,37.47801,40.48152,Turkey
Mazgirt,39.01783,39.60064,Turkey
Kulp,38.49754,41.00668,Turkey
Köprüören,39.50832,29.76233,Turkey
Karaman,37.18111,33.215,Turkey
İçmeler,36.79859,28.22635,Turkey
Hizan,38.22498,42.4183,Turkey
Hınıs,39.35766,41.69253,Turkey
Göynük,36.66,30.55,Turkey
Doğankavak,37.96265,41.22675,Turkey
Doğanbey,37.8005,31.8911,Turkey
Değirmendere,38.11361,27.14139,Turkey
Çiftlik,39.78276,40.63484,Turkey
Ceyhan,37.02472,35.8175,Turkey
Çaltılıbük,39.9559,28.5991,Turkey
Çakırlar,36.87145,30.56208,Turkey
Bozcaada,39.835,26.06972,Turkey
Boğazlıyan,39.18877,35.24537,Turkey
Beşpınar,37.83709,41.60219,Turkey
Bekilli,38.23105,29.4197,Turkey
Bağlıca,37.86978,41.75095,Turkey
Atburgazı,37.63639,27.24611,Turkey
Arslanköy,37.01884,34.28741,Turkey
Armutlu,38.19417,33.8951,Turkey
Altınoluk,39.57944,26.73722,Turkey
Akseki,37.04861,31.79,Turkey
Akçay,36.60217,29.74626,Turkey
Zonguldak,41.45139,31.79305,Turkey
Yenipazar,40.17833,30.52,Turkey
Tütüncü,40.06694,27.71972,Turkey
Şeyhli,40.92194,36.06333,Turkey
Saraydüzü,41.32865,34.84686,Turkey
Ovacuma,41.4485,32.75361,Turkey
Kurucaşile,41.83781,32.71621,Turkey
Kötek,40.2185,43.0022,Turkey
Kilimli,41.49111,31.83861,Turkey
Kestel,40.19828,29.21237,Turkey
Kemalpaşa,41.48336,41.5275,Turkey
Kandıra,41.07,30.15262,Turkey
Kale,40.38688,39.68332,Turkey
Ilgaz,40.92511,33.62586,Turkey
İkizdere,40.77484,40.55227,Turkey
İğdir,41.83792,33.61687,Turkey
Havza,40.97056,35.66222,Turkey
Hanak,41.23344,42.84037,Turkey
Gündoğdu,41.05319,40.60664,Turkey
Güdül,40.21051,32.24552,Turkey
Göynük,40.40028,30.78833,Turkey
Enez,40.72472,26.0825,Turkey
Cemilbey,40.34529,35.05136,Turkey
Çakırlı,40.51806,29.45222,Turkey
Alaplı,41.1814,31.38514,Turkey
Köprübaşı,41.04754,35.51687,Turkey
Yıldırım,40.18851,29.10974,Turkey
Princes Town,10.27184,-61.37103,Trinidad and Tobago
Yujing,23.12493,120.46138,"Taiwan, China"
Sanzhi,25.25782,121.50182,"Taiwan, China"
Usoke,-5.16667,32.35,"Tanzania, United Republic of"
Majengo,-5.15,38.98333,"Tanzania, United Republic of"
Kisarawe,-6.9,39.06667,"Tanzania, United Republic of"
Basotu,-4.36667,35.08333,"Tanzania, United Republic of"
Staryi Dobrotvir,50.23154,24.37701,Ukraine
Zelena,48.36385,26.73497,Ukraine
Zakupne,49.11721,26.33256,Ukraine
Velykoploske,47.01317,29.67094,Ukraine
Velyka Mechetnya,48.08733,30.59032,Ukraine
Turiisk,51.08644,24.52294,Ukraine
Tomakivka,47.81081,34.74324,Ukraine
Terpinnia,46.98205,35.42264,Ukraine
Tamaryne,47.01875,33.00243,Ukraine
Talalaivka,50.83913,33.14374,Ukraine
Ivanove,46.67688,30.88484,Ukraine
Studenok,49.08888,37.48999,Ukraine
Striukove,47.37546,30.57588,Ukraine
Strogonovka,44.9497,34.17924,Ukraine
Stepnoye,45.65212,33.77441,Ukraine
Stanislav,46.57309,32.15001,Ukraine
Sokal,50.47438,24.28288,Ukraine
Simeikyne,48.32643,39.53366,Ukraine
Semenivka,52.1786,32.58181,Ukraine
Selyshche,48.49899,27.08969,Ukraine
Sarata,46.02056,29.66444,Ukraine
Salkove,48.25677,29.98347,Ukraine
Potelych,50.20804,23.54674,Ukraine
Popasna,48.63328,38.37804,Ukraine
Polohy,47.47865,36.25463,Ukraine
Kurisove,46.96951,30.95914,Ukraine
Orzhiv,50.75227,26.11907,Ukraine
Olyshivka,51.22266,31.33314,Ukraine
Obodivka,48.40063,29.25588,Ukraine
Novi Troyany,45.943,28.85947,Ukraine
Novi Sanzhary,49.33379,34.31496,Ukraine
Novozhilovka,45.1596,34.2327,Ukraine
Novosvitlivka,48.49285,39.50699,Ukraine
Nova Dofinivka,46.58,30.90601,Ukraine
Nedryhailiv,50.83398,33.87626,Ukraine
Murovani Kurylivtsi,48.71813,27.53084,Ukraine
Malyntsi,48.42686,26.22601,Ukraine
Malyn,50.77233,29.23833,Ukraine
Maliyivka,47.48547,32.73167,Ukraine
Luhansk,48.56952,39.32857,Ukraine
Lugovoye,45.23469,35.72202,Ukraine
Lymanske,46.67952,29.97231,Ukraine
Leninskoye,45.25373,35.91969,Ukraine
Kupka,48.04799,25.78175,Ukraine
Kryva Balka,46.9582,31.8103,Ukraine
Krasnoyilsk,48.01865,25.56004,Ukraine
Kramatorsk,48.73049,37.58793,Ukraine
Kolodeznoye,45.22682,34.33698,Ukraine
Kitsman,48.43867,25.76111,Ukraine
Khyriv,49.53345,22.85312,Ukraine
Petrivka,46.99814,31.76372,Ukraine
Hrebinka,50.12017,32.42966,Ukraine
Toretsk,48.39477,37.8478,Ukraine
Dolishniy Shepit,48.00356,25.28075,Ukraine
Buda,48.30839,26.0269,Ukraine
Bilky,48.32629,23.13811,Ukraine
Bekhtery,46.24924,32.29527,Ukraine
Balkivtsi,48.35,26.56667,Ukraine
Armyansk,46.10919,33.69206,Ukraine
Ananyiv,47.71975,29.95711,Ukraine
Amurskoye,45.27822,34.12823,Ukraine
Alupka,44.41952,34.04489,Ukraine
Aleksandrovka,45.57654,34.09947,Ukraine
Aeroflotskiy,45.01816,33.99961,Ukraine
Malen’koye,45.07585,33.99942,Ukraine
Prudovoye,44.90424,33.78114,Ukraine
Nyachera,-0.9,30.41667,Uganda
Kitgum,3.27833,32.88667,Uganda
Kibale,0.8,31.06667,Uganda
Kaberamaido,1.73889,33.15944,Uganda
Kaabong,3.48361,34.14917,Uganda
Jessup,39.14927,-76.77525,United States
Chelsea,33.34011,-86.63026,United States
Chickasaw,30.7638,-88.07472,United States
Clio,31.70878,-85.6105,United States
Daphne,30.60353,-87.9036,United States
Guntersville,34.35823,-86.29446,United States
Hartselle,34.44343,-86.93528,United States
Meadowbrook,33.40205,-86.69665,United States
Odenville,33.67732,-86.39665,United States
Talladega,33.43594,-86.1058,United States
Troy,31.80877,-85.96995,United States
Tuscumbia,34.7312,-87.70253,United States
Warrior,33.81427,-86.80944,United States
Bentonville,36.37285,-94.20882,United States
Berryville,36.36479,-93.56797,United States
Booneville,35.14009,-93.92159,United States
Bryant,34.59593,-92.48905,United States
Calico Rock,36.11951,-92.13599,United States
Carlisle,34.78315,-91.74652,United States
Centerton,36.3598,-94.28521,United States
Cherokee Village,36.29784,-91.51597,United States
East End,34.55065,-92.34099,United States
Maumelle,34.86676,-92.40432,United States
McAlmont,34.80842,-92.18181,United States
Ola,35.03231,-93.22323,United States
Bellefonte,39.766,-75.502,United States
Newark,39.68372,-75.74966,United States
Bowling Green,27.63837,-81.82397,United States
Carrollwood Village,28.06752,-82.52093,United States
Carver Ranches,25.98842,-80.19227,United States
Clewiston,26.75423,-80.93368,United States
Cocoa Beach,28.32055,-80.60922,United States
Cross City,29.63465,-83.12694,United States
Cutler,25.6151,-80.31061,United States
Dunnellon,29.04914,-82.46093,United States
Graceville,30.95685,-85.5166,United States
Keystone,28.15585,-82.62121,United States
Laguna Beach,30.23965,-85.9241,United States
Lecanto,28.85165,-82.4876,United States
Manatee Road,29.51302,-82.91429,United States
Memphis,27.53587,-82.56121,United States
Ojus,25.94843,-80.1506,United States
Ormond-by-the-Sea,29.34914,-81.06645,United States
Panama City,30.15946,-85.65983,United States
Pensacola,30.42131,-87.21691,United States
Pompano Beach Highlands,26.28286,-80.10699,United States
Trenton,29.61329,-82.81762,United States
Wedgefield,28.48778,-81.07729,United States
Wright,30.45575,-86.63829,United States
Blakely,31.37768,-84.93409,United States
Bogart,33.94928,-83.53461,United States
Brunswick,31.14995,-81.49149,United States
Clarkesville,34.6126,-83.52489,United States
Cleveland,34.59704,-83.76324,United States
Franklin,33.27762,-85.098,United States
Helena,32.07379,-82.91459,United States
Jesup,31.60785,-81.88634,United States
Morrow,33.58317,-84.33937,United States
Union Point,33.61568,-83.0746,United States
Barry,39.69421,-91.03902,United States
Benld,39.09282,-89.80398,United States
Chatham,39.67616,-89.70454,United States
Forsyth,39.93254,-88.95119,United States
Lebanon,38.60394,-89.80732,United States
Pawnee,39.59172,-89.58037,United States
Pinckneyville,38.08033,-89.38203,United States
Rosewood Heights,38.88783,-90.08483,United States
Shelbyville,39.40643,-88.79007,United States
Upper Alton,38.91144,-90.15066,United States
Valmeyer,38.30561,-90.27651,United States
Vandalia,38.9606,-89.09368,United States
Virden,39.50089,-89.76787,United States
Chandler,38.04171,-87.36806,United States
Cloverdale,39.51477,-86.7939,United States
Evansville,37.97476,-87.55585,United States
North Vernon,39.00617,-85.62358,United States
Odon,38.84283,-86.9914,United States
Rockport,39.88087,-87.2789,United States
Inman,38.23195,-97.77338,United States
Junction City,39.02861,-96.8314,United States
Augusta,38.77174,-84.00576,United States
Bardwell,36.87061,-89.00979,United States
Barajevo,44.57889,20.41583,Serbia
Banatska Topola,45.67248,20.4653,Serbia
Novi Žednik,45.94117,19.67141,Serbia
Tabanović,44.82018,19.64128,Serbia
Šabac,44.74667,19.69,Serbia
Metković,44.85617,19.54654,Serbia
Mali Iđoš,45.70833,19.66528,Serbia
Jadranska Lešnica,44.58625,19.34701,Serbia
Dublje,44.80117,19.50902,Serbia
Zlatibor,43.729,19.70029,Serbia
Zubovo,60.3181,36.9709,Russian Federation
Zhiguli,53.3579,49.301,Russian Federation
Zhigulevsk,53.39972,49.49528,Russian Federation
Zheshart,62.07314,49.57335,Russian Federation
Zaraysk,54.76327,38.88076,Russian Federation
Zaplavnoye,48.7048,45.0229,Russian Federation
Zapadnaya Dvina,56.25901,32.07454,Russian Federation
Zandak,43.0571,46.45566,Russian Federation
Yurino,56.29441,46.30198,Russian Federation
Yukamenskoye,57.8878,52.245,Russian Federation
Yessentukskaya,44.02583,42.87491,Russian Federation
Yaroslavskaya,44.61056,40.46417,Russian Federation
Yaroslavichi,60.49275,34.50806,Russian Federation
Yarensk,62.17359,49.0978,Russian Federation
Yarega,63.43543,53.5765,Russian Federation
Vytegra,61.00636,36.44811,Russian Federation
Vysha,53.84768,42.37766,Russian Federation
Vyritsa,59.40778,30.34806,Russian Federation
Vostryakovo,55.66667,37.45,Russian Federation
Voskresenskoye,51.82478,46.93508,Russian Federation
Vorobyovka,50.6481,40.95028,Russian Federation
Volodarskiy,46.40431,48.53899,Russian Federation
Vol’nyy Aul,43.47861,43.6275,Russian Federation
Vityazevo,45.0013,37.28211,Russian Federation
Vilya,55.24556,42.20889,Russian Federation
Verkhneye Kazanishche,42.73547,47.1378,Russian Federation
Valday,57.97729,33.25153,Russian Federation
Ustyuzhna,58.8394,36.4321,Russian Federation
Urazovo,50.0836,38.0395,Russian Federation
Ul’yanovka,59.63944,30.76472,Russian Federation
Troitsk,55.48498,37.30736,Russian Federation
Tolmachevo,58.85621,29.90923,Russian Federation
Tim,51.62576,37.12733,Russian Federation
Temryuk,45.27055,37.38716,Russian Federation
Sylva,57.3092,58.7734,Russian Federation
Suslonger,56.31556,48.25306,Russian Federation
Staryy Urukh,43.34041,44.01868,Russian Federation
Staromyshastovskaya,45.34329,39.07608,Russian Federation
Spirovo,57.41963,34.98102,Russian Federation
Spas-Demensk,54.41222,34.02257,Russian Federation
Sovetskiy,56.76209,48.47568,Russian Federation
Soluno-Dmitriyevskoye,44.4074,42.724,Russian Federation
Sholokhovskiy,48.28071,41.04592,Russian Federation
Sheltozero,61.36667,35.36667,Russian Federation
Sestroretsk,60.09801,29.96378,Russian Federation
Serëdka,58.15838,28.18576,Russian Federation
Saint Petersburg,59.93863,30.31413,Russian Federation
Samoded,63.6083,40.5111,Russian Federation
Saltykovka,55.76679,37.93533,Russian Federation
Russkiy Kameshkir,52.85955,46.08861,Russian Federation
Repnoye,51.5921,43.1861,Russian Federation
Rameshki,57.34382,36.04429,Russian Federation
Primorsko-Akhtarsk,46.04817,38.17929,Russian Federation
Primalkinskoye,43.74667,44.00833,Russian Federation
Pokhvistnevo,53.65237,52.12738,Russian Federation
Podkumskiy,44.07556,43.21028,Russian Federation
Podkletnoye,51.5873,39.46004,Russian Federation
Podgornaya,44.20306,43.42972,Russian Federation
Pinega,64.69969,43.39016,Russian Federation
Pervomayskaya,43.40331,45.52343,Russian Federation
Pereyaslovskaya,45.84121,39.02379,Russian Federation
Olenegorsk,68.1432,33.25287,Russian Federation
Oktyabr’skiy,54.22675,38.89402,Russian Federation
Novozavedennoye,44.26278,43.63806,Russian Federation
Novotroitsk,51.20301,58.32665,Russian Federation
Novorossiysk,44.72439,37.76752,Russian Federation
Novokuybyshevsk,53.0959,49.9462,Russian Federation
Oyskhara,43.26402,46.24803,Russian Federation
Novocheboksarsk,56.11095,47.47755,Russian Federation
Novaya Chigla,51.22219,40.47997,Russian Federation
Nikol’skoye,55.68333,37.48333,Russian Federation
Nartkala,43.5544,43.85499,Russian Federation
Nakhabino,55.84854,37.17789,Russian Federation
Mutsalaul,43.27548,46.73078,Russian Federation
Molodezhnoye,60.19803,29.51597,Russian Federation
Molochnoye,59.29166,39.67868,Russian Federation
Mshinskaya,59.015,29.94333,Russian Federation
Mirnyy,53.50642,50.27658,Russian Federation
Mikun’,62.35472,50.07714,Russian Federation
Medvezh’yegorsk,62.91447,34.45856,Russian Federation
Medvedevo,56.63402,47.8035,Russian Federation
Mar’ino,55.65,37.71667,Russian Federation
Malino,55.11195,38.17384,Russian Federation
Lunino,53.59176,45.22709,Russian Federation
Losevo,50.67732,40.04881,Russian Federation
Letnik,46.011,41.2657,Russian Federation
Letka,59.60111,49.42321,Russian Federation
Leonovo,55.85,37.65,Russian Federation
Leninskiye Gory,55.7,37.56667,Russian Federation
Yubileyny,55.93333,37.83333,Russian Federation
Lakinsk,56.01931,39.94848,Russian Federation
Lakhdenpokh’ya,61.51968,30.19761,Russian Federation
Kuz’minskiye Otverzhki,52.69574,39.47036,Russian Federation
Kurchaloy,43.20487,46.08784,Russian Federation
Kun’ya,56.2931,30.98009,Russian Federation
Kresty,56.77595,28.09083,Russian Federation
Krasnogvardeyskoye,45.13235,39.57438,Russian Federation
Krasnaya Gorka,55.38666,46.10925,Russian Federation
Krapivna,53.94235,37.15744,Russian Federation
Kozlovka,55.84284,48.2492,Russian Federation
